Date,Open,High,Low,Close,Adj Close,Volume
2021-06-14,179.059998,180.395004,176.627502,180.187500,180.155731,32137600
2021-06-15,179.149994,180.162506,177.279999,177.884995,177.853638,24303200
2021-06-16,177.907501,179.547501,175.845001,178.102493,178.071091,30712400
2021-06-17,177.744995,188.350006,177.562500,186.572495,186.539597,80965600
2021-06-18,187.839996,193.750000,185.839996,186.387497,186.354630,96885600
2021-06-21,184.352493,185.365005,178.227493,184.272507,184.240021,67238400
2021-06-22,184.714996,189.637497,183.860001,188.867493,188.834198,58014400
2021-06-23,190.077499,191.527496,189.077499,190.572495,190.538895,33235600
2021-06-24,192.277496,194.199997,190.882507,192.054993,192.021133,32092400
2021-06-25,192.804993,193.455002,188.945007,190.309998,190.276443,27836400
2021-06-28,193.612503,200.787506,193.190002,199.850006,199.814774,49543600
2021-06-29,198.824997,200.987503,196.570007,200.267502,200.232193,36763200
2021-06-30,199.992493,201.625000,198.637497,200.024994,199.989731,32656800
2021-07-01,201.250000,204.559998,200.190002,202.119995,202.084366,48013600
2021-07-02,204.402496,205.052505,202.877502,204.869995,204.833878,34276400
2021-07-06,207.375000,208.419998,203.502502,206.985001,206.948502,44670800
2021-07-07,208.535004,208.750000,203.320007,203.717499,203.681580,41842800
2021-07-08,198.565002,201.330002,197.007507,199.027496,198.992401,50330000
2021-07-09,199.625000,200.802505,197.542496,200.502502,200.467148,29662400
2021-07-12,202.399994,205.327499,201.877502,205.125000,205.088837,32198400
2021-07-13,204.005005,204.612503,201.139999,202.500000,202.464294,29070800
2021-07-14,203.577499,204.177505,197.527496,198.414993,198.380005,38010000
2021-07-15,198.117493,198.470001,188.585007,189.662506,189.629074,55056400
2021-07-16,190.304993,191.570007,180.729996,181.610001,181.577988,68822400
2021-07-19,179.152496,190.419998,178.654999,187.797501,187.764389,74906000
2021-07-20,187.300003,188.380005,181.639999,186.119995,186.087173,43468700
2021-07-21,188.820007,195.270004,187.419998,194.100006,194.065781,37101700
2021-07-22,196.419998,198.869995,192.759995,195.940002,195.905457,32382600
2021-07-23,196.559998,197.000000,192.500000,195.580002,195.545517,19567200
2021-07-26,193.110001,194.419998,189.139999,192.940002,192.905991,20394300
2021-07-27,192.649994,196.220001,187.410004,192.080002,192.046143,24886300
2021-07-28,193.190002,196.460007,189.949997,195.029999,194.995605,20219100
2021-07-29,195.190002,198.529999,193.279999,196.619995,196.585327,19078100
2021-07-30,194.179993,196.300003,192.630005,194.990005,194.955627,18322900
2021-08-02,197.000000,199.610001,193.610001,197.500000,197.465179,21744400
2021-08-03,197.399994,202.220001,192.199997,198.149994,198.115051,30181100
2021-08-04,199.899994,203.179993,198.279999,202.740005,202.704254,23130900
2021-08-05,205.000000,207.330002,203.419998,206.369995,206.333603,21143500
2021-08-06,205.240005,205.699997,202.100006,203.660004,203.624100,17825500
2021-08-09,204.460007,205.080002,201.429993,202.949997,202.914215,14644300
2021-08-10,203.220001,204.300003,198.350006,199.360001,199.324844,17923800
2021-08-11,200.429993,200.490005,194.300003,196.990005,196.955276,18592500
2021-08-12,198.699997,200.289993,196.199997,199.050003,199.014908,15165200
2021-08-13,199.050003,202.139999,198.509995,201.880005,201.844406,18282500
2021-08-16,201.350006,202.869995,194.529999,199.500000,199.464828,21087600
2021-08-17,196.850006,197.699997,192.669998,194.580002,194.545700,20458500
2021-08-18,195.000000,196.339996,190.000000,190.399994,190.366425,28591300
2021-08-19,194.940002,204.949997,187.619995,197.979996,197.945084,76655500
2021-08-20,199.910004,208.649994,199.330002,208.160004,208.123306,67503900
2021-08-23,209.710007,219.970001,209.500000,219.580002,219.541290,57580700
2021-08-24,217.529999,219.589996,215.350006,217.929993,217.891571,29729900
2021-08-25,217.369995,224.699997,217.220001,222.130005,222.090836,34770100
2021-08-26,222.000000,223.399994,217.899994,220.679993,220.641083,23794000
2021-08-27,221.839996,227.220001,221.669998,226.360001,226.320084,30426700
2021-08-30,228.300003,230.429993,225.509995,226.880005,226.839996,26258000
2021-08-31,226.949997,226.949997,221.199997,223.850006,223.850006,25985000
2021-09-01,224.850006,226.970001,223.570007,224.410004,224.410004,20176700
2021-09-02,225.179993,225.929993,222.949997,223.960007,223.960007,18783400
2021-09-03,223.250000,229.860001,222.000000,228.429993,228.429993,28053200
2021-09-07,228.330002,228.990005,225.220001,226.619995,226.619995,19810700
2021-09-08,225.130005,226.100006,219.770004,223.389999,223.389999,25443400
2021-09-09,223.119995,225.380005,221.309998,221.770004,221.770004,19685600
2021-09-10,223.479996,226.259995,222.699997,224.779999,224.779999,24814900
2021-09-13,226.839996,229.639999,218.580002,221.520004,221.520004,29750000
2021-09-14,222.750000,224.100006,220.860001,222.419998,222.419998,19975500
2021-09-15,223.089996,223.669998,219.660004,223.410004,223.410004,16653800
2021-09-16,221.830002,222.770004,219.270004,222.419998,222.419998,15603300
2021-09-17,223.000000,223.210007,218.300003,219.000000,219.000000,29450300
2021-09-20,211.460007,214.330002,206.619995,211.130005,211.130005,34944000
2021-09-21,214.169998,214.250000,209.500000,212.460007,212.460007,20468800
2021-09-22,213.660004,219.600006,211.960007,219.410004,219.410004,26872600
2021-09-23,221.399994,225.350006,218.899994,224.820007,224.820007,24855500
2021-09-24,220.699997,221.490005,218.610001,220.809998,220.809998,21765500
2021-09-27,217.100006,217.990005,213.250000,216.600006,216.600006,24521500
2021-09-28,212.139999,214.190002,206.509995,206.990005,206.990005,34306900
2021-09-29,209.399994,210.169998,204.669998,205.169998,205.169998,21839400
2021-09-30,207.679993,210.660004,206.880005,207.160004,207.160004,22080400
2021-10-01,207.500000,208.589996,202.029999,207.419998,207.419998,24097800
2021-10-04,205.039993,205.419998,195.550003,197.320007,197.320007,34563500
2021-10-05,199.500000,206.479996,198.539993,204.509995,204.509995,27928200
2021-10-06,201.199997,207.199997,200.800003,207.000000,207.000000,29720200
2021-10-07,210.919998,213.220001,209.720001,210.750000,210.750000,25691900
2021-10-08,211.009995,212.059998,207.750000,208.309998,208.309998,15102500
2021-10-11,205.750000,210.630005,205.110001,206.949997,206.949997,16338800
2021-10-12,208.279999,210.570007,205.279999,206.710007,206.710007,16213400
2021-10-13,209.179993,209.899994,207.130005,209.389999,209.389999,18065200
2021-10-14,212.880005,217.550003,211.220001,217.460007,217.460007,24358900
2021-10-15,218.100006,219.309998,216.619995,218.619995,218.619995,22679500
2021-10-18,217.490005,222.910004,216.440002,222.220001,222.220001,18949400
2021-10-19,222.759995,223.789993,220.369995,222.899994,222.899994,16147300
2021-10-20,223.050003,224.330002,219.820007,221.029999,221.029999,14627600
2021-10-21,220.970001,227.110001,220.830002,226.919998,226.919998,18759000
2021-10-22,228.229996,231.300003,225.610001,227.259995,227.259995,24893400
2021-10-25,229.729996,233.550003,227.699997,231.660004,231.660004,23023500
2021-10-26,239.889999,252.589996,239.240005,247.169998,247.169998,48531100
